dataset,format,input_name,t,qblue_err,qblue_pipeline,qblue_grouping,qblue_algorithm,qblue_backend,qblue_ok,qblue_wall_s,qblue_qubits,qblue_gates_opt_total,qblue_gates_opt_CX,paulihedral_compiler,paulihedral_order_method,paulihedral_qiskit_opt,paulihedral_reverse_labels,paulihedral_ok,paulihedral_wall_s,paulihedral_qubits,paulihedral_depth,paulihedral_gates_opt_total,paulihedral_gates_opt_CX,ratio_wall_s,ratio_gates_opt_total,ratio_gates_opt_CX,qblue_stderr_tail,paulihedral_error
Genesis_dataset,genesis,BK_H2O_sto3g_8_electrons_12_spin_orbitals_Hamiltonian_1219_paulis.txt,0.1,0.1,qdrift,none,Trotterization (QDrift),IBMDigital,True,0.052088,12,639,422,paulihedral,,True,False,True,0.180818,12,3980,5378,2681,3.47139,8.41628,6.35308,"[DBG] Expected error: 0.100000;   t: 0.100000\n[DBG] Analyzing /var/folders/8l/ycc5vbn93_56mddr52w8zp040000gn/T/qblue_bench_65n1mbhl/BK_H2O_sto3g_8_electrons_12_spin_orbitals_Hamiltonian_1219_paulis.txt.marqsim.txt:\n[DBG] Length of Pauli String 1219\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 363 pauli strings; lambda = 42.055417; relaxation factor: 1.023442.\n[DBG] Input circuit uses 12 qubits, has 2147 gates:  { H : 548, X : 0, Rzq : 461, CX : 1138 }.\n[DBG] After optimization, the circuit uses 639 gates : { U1 : 94, U2 : 105, U3 : 18, CX : 422 }.\n\n",
Genesis_dataset,genesis,JW_H2O_sto3g_8_electrons_12_spin_orbitals_Hamiltonian_1219_paulis.txt,0.1,0.1,qdrift,none,Trotterization (QDrift),IBMDigital,True,0.046176,12,549,357,paulihedral,,True,False,True,0.202123,12,7080,8537,5122,4.37723,15.5501,14.3473,"[DBG] Expected error: 0.100000;   t: 0.100000\n[DBG] Analyzing /var/folders/8l/ycc5vbn93_56mddr52w8zp040000gn/T/qblue_bench_65n1mbhl/JW_H2O_sto3g_8_electrons_12_spin_orbitals_Hamiltonian_1219_paulis.txt.marqsim.txt:\n[DBG] Length of Pauli String 1219\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 363 pauli strings; lambda = 42.055417; relaxation factor: 1.023442.\n[DBG] Input circuit uses 12 qubits, has 1547 gates:  { H : 334, X : 0, Rzq : 397, CX : 816 }.\n[DBG] After optimization, the circuit uses 549 gates : { U1 : 92, U2 : 84, U3 : 16, CX : 357 }.\n\n",
Genesis_dataset,genesis,JW_N2_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_1177_paulis.txt,0.1,0.1,qdrift,none,Trotterization (QDrift),IBMDigital,True,0.086216,16,1221,842,paulihedral,,True,False,True,0.337901,16,9036,10630,7206,3.91924,8.70598,8.55819,"[DBG] Expected error: 0.100000;   t: 0.100000\n[DBG] Analyzing /var/folders/8l/ycc5vbn93_56mddr52w8zp040000gn/T/qblue_bench_65n1mbhl/JW_N2_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_1177_paulis.txt.marqsim.txt:\n[DBG] Length of Pauli String 1177\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 749 pauli strings; lambda = 60.625823; relaxation factor: 1.016320.\n[DBG] Input circuit uses 16 qubits, has 3480 gates:  { H : 694, X : 0, Rzq : 794, CX : 1992 }.\n[DBG] After optimization, the circuit uses 1221 gates : { U1 : 180, U2 : 173, U3 : 26, CX : 842 }.\n\n",
Genesis_dataset,genesis,JW_C2_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_1177_paulis.txt,0.1,0.1,qdrift,none,Trotterization (QDrift),IBMDigital,True,0.083777,16,1283,897,paulihedral,,True,False,True,0.332719,16,8982,10636,7183,3.97148,8.28995,8.0078,"[DBG] Expected error: 0.100000;   t: 0.100000\n[DBG] Analyzing /var/folders/8l/ycc5vbn93_56mddr52w8zp040000gn/T/qblue_bench_65n1mbhl/JW_C2_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_1177_paulis.txt.marqsim.txt:\n[DBG] Length of Pauli String 1177\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 1312 pauli strings; lambda = 80.451692; relaxation factor: 1.012339.\n[DBG] Input circuit uses 16 qubits, has 3624 gates:  { H : 646, X : 0, Rzq : 1064, CX : 1914 }.\n[DBG] After optimization, the circuit uses 1283 gates : { U1 : 174, U2 : 179, U3 : 33, CX : 897 }.\n\n",
Genesis_dataset,genesis,BK_N2_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_1177_paulis.txt,0.1,0.1,qdrift,none,Trotterization (QDrift),IBMDigital,True,0.104118,16,1217,811,paulihedral,,True,False,True,0.433245,16,5397,6997,4004,4.1611,5.74938,4.93711,"[DBG] Expected error: 0.100000;   t: 0.100000\n[DBG] Analyzing /var/folders/8l/ycc5vbn93_56mddr52w8zp040000gn/T/qblue_bench_65n1mbhl/BK_N2_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_1177_paulis.txt.marqsim.txt:\n[DBG] Length of Pauli String 1177\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 749 pauli strings; lambda = 60.625823; relaxation factor: 1.016320.\n[DBG] Input circuit uses 16 qubits, has 4602 gates:  { H : 1004, X : 0, Rzq : 954, CX : 2644 }.\n[DBG] After optimization, the circuit uses 1217 gates : { U1 : 179, U2 : 185, U3 : 42, CX : 811 }.\n\n",
Genesis_dataset,genesis,BK_C2_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_1177_paulis.txt,0.1,0.1,qdrift,none,Trotterization (QDrift),IBMDigital,True,0.122420,16,1185,768,paulihedral,,True,False,True,0.432487,16,5677,7146,4157,3.53281,6.03038,5.41276,"[DBG] Expected error: 0.100000;   t: 0.100000\n[DBG] Analyzing /var/folders/8l/ycc5vbn93_56mddr52w8zp040000gn/T/qblue_bench_65n1mbhl/BK_C2_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_1177_paulis.txt.marqsim.txt:\n[DBG] Length of Pauli String 1177\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 1312 pauli strings; lambda = 80.451692; relaxation factor: 1.012339.\n[DBG] Input circuit uses 16 qubits, has 5102 gates:  { H : 894, X : 0, Rzq : 1230, CX : 2978 }.\n[DBG] After optimization, the circuit uses 1185 gates : { U1 : 198, U2 : 194, U3 : 25, CX : 768 }.\n\n",
Genesis_dataset,genesis,JW_H2O_sto3g_10_electrons_14_spin_orbitals_Hamiltonian_1654_paulis.txt,0.1,0.1,qdrift,none,Trotterization (QDrift),IBMDigital,True,0.228385,14,2205,1457,paulihedral,,True,False,True,0.362614,14,10772,12763,8040,1.58773,5.78821,5.51819,"[DBG] Expected error: 0.100000;   t: 0.100000\n[DBG] Analyzing /var/folders/8l/ycc5vbn93_56mddr52w8zp040000gn/T/qblue_bench_65n1mbhl/JW_H2O_sto3g_10_electrons_14_spin_orbitals_Hamiltonian_1654_paulis.txt.marqsim.txt:\n[DBG] Length of Pauli String 1654\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 2984 pauli strings; lambda = 121.618886; relaxation factor: 1.008185.\n[DBG] Input circuit uses 14 qubits, has 7945 gates:  { H : 1512, X : 0, Rzq : 2529, CX : 3904 }.\n[DBG] After optimization, the circuit uses 2205 gates : { U1 : 341, U2 : 291, U3 : 116, CX : 1457 }.\n\n",
Genesis_dataset,genesis,BK_H2O_sto3g_10_electrons_14_spin_orbitals_Hamiltonian_1654_paulis.txt,0.1,0.1,qdrift,none,Trotterization (QDrift),IBMDigital,True,0.502527,14,2551,1600,paulihedral,,True,False,True,0.410495,14,5256,7196,3613,0.816862,2.82085,2.25813,"[DBG] Expected error: 0.100000;   t: 0.100000\n[DBG] Analyzing /var/folders/8l/ycc5vbn93_56mddr52w8zp040000gn/T/qblue_bench_65n1mbhl/BK_H2O_sto3g_10_electrons_14_spin_orbitals_Hamiltonian_1654_paulis.txt.marqsim.txt:\n[DBG] Length of Pauli String 1654\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 2984 pauli strings; lambda = 121.618886; relaxation factor: 1.008185.\n[DBG] Input circuit uses 14 qubits, has 12751 gates:  { H : 2366, X : 0, Rzq : 2841, CX : 7544 }.\n[DBG] After optimization, the circuit uses 2551 gates : { U1 : 417, U2 : 449, U3 : 85, CX : 1600 }.\n\n",
Genesis_dataset,genesis,JW_NH3_sto3g_8_electrons_14_spin_orbitals_Hamiltonian_1734_paulis.txt,0.1,0.1,qdrift,none,Trotterization (QDrift),IBMDigital,True,0.056163,14,790,542,paulihedral,,True,False,True,0.401717,14,11647,13850,8755,7.1527,17.5316,16.1531,"[DBG] Expected error: 0.100000;   t: 0.100000\n[DBG] Analyzing /var/folders/8l/ycc5vbn93_56mddr52w8zp040000gn/T/qblue_bench_65n1mbhl/JW_NH3_sto3g_8_electrons_14_spin_orbitals_Hamiltonian_1734_paulis.txt.marqsim.txt:\n[DBG] Length of Pauli String 1734\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 400 pauli strings; lambda = 44.173654; relaxation factor: 1.022333.\n[DBG] Input circuit uses 14 qubits, has 2256 gates:  { H : 494, X : 0, Rzq : 490, CX : 1272 }.\n[DBG] After optimization, the circuit uses 790 gates : { U1 : 107, U2 : 114, U3 : 27, CX : 542 }.\n\n",
Genesis_dataset,genesis,BK_NH3_sto3g_8_electrons_14_spin_orbitals_Hamiltonian_1734_paulis.txt,0.1,0.1,qdrift,none,Trotterization (QDrift),IBMDigital,True,0.063035,14,731,456,paulihedral,,True,False,True,0.533277,14,6940,9477,4927,8.46001,12.9644,10.8048,"[DBG] Expected error: 0.100000;   t: 0.100000\n[DBG] Analyzing /var/folders/8l/ycc5vbn93_56mddr52w8zp040000gn/T/qblue_bench_65n1mbhl/BK_NH3_sto3g_8_electrons_14_spin_orbitals_Hamiltonian_1734_paulis.txt.marqsim.txt:\n[DBG] Length of Pauli String 1734\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 400 pauli strings; lambda = 44.173654; relaxation factor: 1.022333.\n[DBG] Input circuit uses 14 qubits, has 3134 gates:  { H : 820, X : 0, Rzq : 642, CX : 1672 }.\n[DBG] After optimization, the circuit uses 731 gates : { U1 : 115, U2 : 131, U3 : 29, CX : 456 }.\n\n",
Genesis_dataset,genesis,JW_N2_sto3g_12_electrons_18_spin_orbitals_Hamiltonian_1884_paulis.txt,0.1,0.1,qdrift,none,Trotterization (QDrift),IBMDigital,True,0.310051,18,2517,1756,paulihedral,,True,False,True,0.733642,18,15589,18190,12541,2.3662,7.22686,7.1418,"[DBG] Expected error: 0.100000;   t: 0.100000\n[DBG] Analyzing /var/folders/8l/ycc5vbn93_56mddr52w8zp040000gn/T/qblue_bench_65n1mbhl/JW_N2_sto3g_12_electrons_18_spin_orbitals_Hamiltonian_1884_paulis.txt.marqsim.txt:\n[DBG] Length of Pauli String 1884\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 3054 pauli strings; lambda = 123.060928; relaxation factor: 1.008092.\n[DBG] Input circuit uses 18 qubits, has 9560 gates:  { H : 1646, X : 0, Rzq : 2540, CX : 5374 }.\n[DBG] After optimization, the circuit uses 2517 gates : { U1 : 368, U2 : 299, U3 : 94, CX : 1756 }.\n\n",
Genesis_dataset,genesis,BK_N2_sto3g_12_electrons_18_spin_orbitals_Hamiltonian_1884_paulis.txt,0.1,0.1,qdrift,none,Trotterization (QDrift),IBMDigital,True,0.583004,18,2439,1528,paulihedral,,True,False,True,1.415588,18,8149,10965,6011,2.42809,4.49569,3.9339,"[DBG] Expected error: 0.100000;   t: 0.100000\n[DBG] Analyzing /var/folders/8l/ycc5vbn93_56mddr52w8zp040000gn/T/qblue_bench_65n1mbhl/BK_N2_sto3g_12_electrons_18_spin_orbitals_Hamiltonian_1884_paulis.txt.marqsim.txt:\n[DBG] Length of Pauli String 1884\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 3054 pauli strings; lambda = 123.060928; relaxation factor: 1.008092.\n[DBG] Input circuit uses 18 qubits, has 14542 gates:  { H : 2968, X : 0, Rzq : 3192, CX : 8382 }.\n[DBG] After optimization, the circuit uses 2439 gates : { U1 : 412, U2 : 415, U3 : 84, CX : 1528 }.\n\n",
Genesis_dataset,genesis,JW_C2_sto3g_12_electrons_18_spin_orbitals_Hamiltonian_1884_paulis.txt,0.1,0.1,qdrift,none,Trotterization (QDrift),IBMDigital,True,0.399904,18,2303,1532,paulihedral,,True,False,True,0.698999,18,15436,18085,12407,1.74792,7.8528,8.09856,"[DBG] Expected error: 0.100000;   t: 0.100000\n[DBG] Analyzing /var/folders/8l/ycc5vbn93_56mddr52w8zp040000gn/T/qblue_bench_65n1mbhl/JW_C2_sto3g_12_electrons_18_spin_orbitals_Hamiltonian_1884_paulis.txt.marqsim.txt:\n[DBG] Length of Pauli String 1884\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 3876 pauli strings; lambda = 138.700976; relaxation factor: 1.007183.\n[DBG] Input circuit uses 18 qubits, has 11017 gates:  { H : 2196, X : 0, Rzq : 3229, CX : 5592 }.\n[DBG] After optimization, the circuit uses 2303 gates : { U1 : 394, U2 : 271, U3 : 106, CX : 1532 }.\n\n",
Genesis_dataset,genesis,BK_C2_sto3g_12_electrons_18_spin_orbitals_Hamiltonian_1884_paulis.txt,0.1,0.1,qdrift,none,Trotterization (QDrift),IBMDigital,True,0.699687,18,2438,1536,paulihedral,,True,False,True,1.347106,18,7657,10533,5534,1.9253,4.32034,3.60286,"[DBG] Expected error: 0.100000;   t: 0.100000\n[DBG] Analyzing /var/folders/8l/ycc5vbn93_56mddr52w8zp040000gn/T/qblue_bench_65n1mbhl/BK_C2_sto3g_12_electrons_18_spin_orbitals_Hamiltonian_1884_paulis.txt.marqsim.txt:\n[DBG] Length of Pauli String 1884\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 3876 pauli strings; lambda = 138.700976; relaxation factor: 1.007183.\n[DBG] Input circuit uses 18 qubits, has 15975 gates:  { H : 3004, X : 0, Rzq : 3683, CX : 9288 }.\n[DBG] After optimization, the circuit uses 2438 gates : { U1 : 396, U2 : 378, U3 : 128, CX : 1536 }.\n\n",
Genesis_dataset,genesis,JW_ethylene_sto3g_12_electrons_20_spin_orbitals_Hamiltonian_2063_paulis.txt,0.1,0.1,qdrift,none,Trotterization (QDrift),IBMDigital,True,0.161948,20,1334,874,paulihedral,,True,False,True,1.124832,20,17778,20528,14453,6.94564,15.3883,16.5366,"[DBG] Expected error: 0.100000;   t: 0.100000\n[DBG] Analyzing /var/folders/8l/ycc5vbn93_56mddr52w8zp040000gn/T/qblue_bench_65n1mbhl/JW_ethylene_sto3g_12_electrons_20_spin_orbitals_Hamiltonian_2063_paulis.txt.marqsim.txt:\n[DBG] Length of Pauli String 2063\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 1042 pauli strings; lambda = 71.651881; relaxation factor: 1.013848.\n[DBG] Input circuit uses 20 qubits, has 6509 gates:  { H : 1278, X : 0, Rzq : 1325, CX : 3906 }.\n[DBG] After optimization, the circuit uses 1334 gates : { U1 : 206, U2 : 188, U3 : 66, CX : 874 }.\n\n",
Genesis_dataset,genesis,BK_ethylene_sto3g_12_electrons_20_spin_orbitals_Hamiltonian_2063_paulis.txt,0.1,0.1,qdrift,none,Trotterization (QDrift),IBMDigital,True,0.224086,20,1550,968,paulihedral,,True,False,True,1.910623,20,9233,12381,6985,8.52629,7.98774,7.21591,"[DBG] Expected error: 0.100000;   t: 0.100000\n[DBG] Analyzing /var/folders/8l/ycc5vbn93_56mddr52w8zp040000gn/T/qblue_bench_65n1mbhl/BK_ethylene_sto3g_12_electrons_20_spin_orbitals_Hamiltonian_2063_paulis.txt.marqsim.txt:\n[DBG] Length of Pauli String 2063\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 1042 pauli strings; lambda = 71.651881; relaxation factor: 1.013848.\n[DBG] Input circuit uses 20 qubits, has 9221 gates:  { H : 2400, X : 0, Rzq : 1721, CX : 5100 }.\n[DBG] After optimization, the circuit uses 1550 gates : { U1 : 238, U2 : 285, U3 : 59, CX : 968 }.\n\n",
Genesis_dataset,genesis,JW_NH3_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_2913_paulis.txt,0.1,0.1,qdrift,none,Trotterization (QDrift),IBMDigital,True,0.331095,16,2770,1863,paulihedral,,True,False,True,1.004887,16,21683,25275,16621,3.03504,9.12455,8.92163,"[DBG] Expected error: 0.100000;   t: 0.100000\n[DBG] Analyzing /var/folders/8l/ycc5vbn93_56mddr52w8zp040000gn/T/qblue_bench_65n1mbhl/JW_NH3_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_2913_paulis.txt.marqsim.txt:\n[DBG] Length of Pauli String 2913\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 2525 pauli strings; lambda = 111.844467; relaxation factor: 1.008898.\n[DBG] Input circuit uses 16 qubits, has 9704 gates:  { H : 1860, X : 0, Rzq : 2470, CX : 5374 }.\n[DBG] After optimization, the circuit uses 2770 gates : { U1 : 426, U2 : 351, U3 : 130, CX : 1863 }.\n\n",
Genesis_dataset,genesis,BK_NH3_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_2913_paulis.txt,0.1,0.1,qdrift,none,Trotterization (QDrift),IBMDigital,True,0.448362,16,2428,1516,paulihedral,,True,False,True,1.008718,16,12244,15893,8684,2.24978,6.54572,5.72823,"[DBG] Expected error: 0.100000;   t: 0.100000\n[DBG] Analyzing /var/folders/8l/ycc5vbn93_56mddr52w8zp040000gn/T/qblue_bench_65n1mbhl/BK_NH3_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_2913_paulis.txt.marqsim.txt:\n[DBG] Length of Pauli String 2913\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 2525 pauli strings; lambda = 111.844467; relaxation factor: 1.008898.\n[DBG] Input circuit uses 16 qubits, has 12120 gates:  { H : 2486, X : 0, Rzq : 2812, CX : 6822 }.\n[DBG] After optimization, the circuit uses 2428 gates : { U1 : 398, U2 : 408, U3 : 106, CX : 1516 }.\n\n",
Genesis_dataset,genesis,JW_N2_sto3g_14_electrons_20_spin_orbitals_Hamiltonian_2951_paulis.txt,0.1,0.1,qdrift,none,Trotterization (QDrift),IBMDigital,True,2.558880,20,6066,4112,paulihedral,,True,False,True,1.625977,20,26579,30694,21616,0.635425,5.06001,5.25681,"[DBG] Expected error: 0.100000;   t: 0.100000\n[DBG] Analyzing /var/folders/8l/ycc5vbn93_56mddr52w8zp040000gn/T/qblue_bench_65n1mbhl/JW_N2_sto3g_14_electrons_20_spin_orbitals_Hamiltonian_2951_paulis.txt.marqsim.txt:\n[DBG] Length of Pauli String 2951\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 8385 pauli strings; lambda = 204.249884; relaxation factor: 1.004884.\n[DBG] Input circuit uses 20 qubits, has 29381 gates:  { H : 5920, X : 0, Rzq : 7797, CX : 15664 }.\n[DBG] After optimization, the circuit uses 6066 gates : { U1 : 934, U2 : 740, U3 : 280, CX : 4112 }.\n\n",
Genesis_dataset,genesis,BK_N2_sto3g_14_electrons_20_spin_orbitals_Hamiltonian_2951_paulis.txt,0.1,0.1,qdrift,none,Trotterization (QDrift),IBMDigital,True,4.790144,20,6946,4410,paulihedral,,True,False,True,3.065145,20,12247,16368,8972,0.639886,2.35646,2.03447,"[DBG] Expected error: 0.100000;   t: 0.100000\n[DBG] Analyzing /var/folders/8l/ycc5vbn93_56mddr52w8zp040000gn/T/qblue_bench_65n1mbhl/BK_N2_sto3g_14_electrons_20_spin_orbitals_Hamiltonian_2951_paulis.txt.marqsim.txt:\n[DBG] Length of Pauli String 2951\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 8385 pauli strings; lambda = 204.249884; relaxation factor: 1.004884.\n[DBG] Input circuit uses 20 qubits, has 43089 gates:  { H : 9626, X : 0, Rzq : 8813, CX : 24650 }.\n[DBG] After optimization, the circuit uses 6946 gates : { U1 : 983, U2 : 1200, U3 : 353, CX : 4410 }.\n\n",
Genesis_dataset,genesis,BK_C2_sto3g_12_electrons_20_spin_orbitals_Hamiltonian_2951_paulis.txt,0.1,0.1,qdrift,none,Trotterization (QDrift),IBMDigital,True,1.528513,20,4469,2918,paulihedral,,True,False,True,3.077313,20,12247,16368,8972,2.01327,3.66256,3.07471,"[DBG] Expected error: 0.100000;   t: 0.100000\n[DBG] Analyzing /var/folders/8l/ycc5vbn93_56mddr52w8zp040000gn/T/qblue_bench_65n1mbhl/BK_C2_sto3g_12_electrons_20_spin_orbitals_Hamiltonian_2951_paulis.txt.marqsim.txt:\n[DBG] Length of Pauli String 2951\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 4372 pauli strings; lambda = 147.340455; relaxation factor: 1.006763.\n[DBG] Input circuit uses 20 qubits, has 25349 gates:  { H : 5824, X : 0, Rzq : 5067, CX : 14458 }.\n[DBG] After optimization, the circuit uses 4469 gates : { U1 : 592, U2 : 752, U3 : 207, CX : 2918 }.\n\n",
Genesis_dataset,genesis,JW_C2_sto3g_12_electrons_20_spin_orbitals_Hamiltonian_2951_paulis.txt,0.1,0.1,qdrift,none,Trotterization (QDrift),IBMDigital,True,0.881071,20,3889,2682,paulihedral,,True,False,True,1.652637,20,26579,30694,21616,1.87571,7.89252,8.05966,"[DBG] Expected error: 0.100000;   t: 0.100000\n[DBG] Analyzing /var/folders/8l/ycc5vbn93_56mddr52w8zp040000gn/T/qblue_bench_65n1mbhl/JW_C2_sto3g_12_electrons_20_spin_orbitals_Hamiltonian_2951_paulis.txt.marqsim.txt:\n[DBG] Length of Pauli String 2951\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 4372 pauli strings; lambda = 147.340455; relaxation factor: 1.006763.\n[DBG] Input circuit uses 20 qubits, has 17705 gates:  { H : 3636, X : 0, Rzq : 4391, CX : 9678 }.\n[DBG] After optimization, the circuit uses 3889 gates : { U1 : 592, U2 : 445, U3 : 170, CX : 2682 }.\n\n",
Genesis_dataset,genesis,JW_ethylene_sto3g_14_electrons_24_spin_orbitals_Hamiltonian_4497_paulis.txt,0.1,0.1,qdrift,none,Trotterization (QDrift),IBMDigital,True,1.369386,24,4183,2850,paulihedral,,True,False,True,4.221675,24,44888,50750,37188,3.0829,12.1324,13.0484,"[DBG] Expected error: 0.100000;   t: 0.100000\n[DBG] Analyzing /var/folders/8l/ycc5vbn93_56mddr52w8zp040000gn/T/qblue_bench_65n1mbhl/JW_ethylene_sto3g_14_electrons_24_spin_orbitals_Hamiltonian_4497_paulis.txt.marqsim.txt:\n[DBG] Length of Pauli String 4497\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 3636 pauli strings; lambda = 134.322508; relaxation factor: 1.007416.\n[DBG] Input circuit uses 24 qubits, has 22318 gates:  { H : 4174, X : 0, Rzq : 4490, CX : 13654 }.\n[DBG] After optimization, the circuit uses 4183 gates : { U1 : 632, U2 : 474, U3 : 227, CX : 2850 }.\n\n",
Genesis_dataset,genesis,BK_ethylene_sto3g_14_electrons_24_spin_orbitals_Hamiltonian_4497_paulis.txt,0.1,0.1,qdrift,none,Trotterization (QDrift),IBMDigital,True,2.357410,24,5512,3581,paulihedral,,True,False,True,6.070328,24,21543,28579,16174,2.575,5.18487,4.51662,"[DBG] Expected error: 0.100000;   t: 0.100000\n[DBG] Analyzing /var/folders/8l/ycc5vbn93_56mddr52w8zp040000gn/T/qblue_bench_65n1mbhl/BK_ethylene_sto3g_14_electrons_24_spin_orbitals_Hamiltonian_4497_paulis.txt.marqsim.txt:\n[DBG] Length of Pauli String 4497\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 3636 pauli strings; lambda = 134.322508; relaxation factor: 1.007416.\n[DBG] Input circuit uses 24 qubits, has 31000 gates:  { H : 8234, X : 0, Rzq : 5832, CX : 16934 }.\n[DBG] After optimization, the circuit uses 5512 gates : { U1 : 804, U2 : 890, U3 : 237, CX : 3581 }.\n\n",
Genesis_dataset,genesis,JW_ethylene_sto3g_16_electrons_28_spin_orbitals_Hamiltonian_8919_paulis.txt,0.1,0.1,qdrift,none,Trotterization (QDrift),IBMDigital,True,14.317929,28,9969,6621,,,,,,,,,,,,,,"[DBG] Expected error: 0.100000;   t: 0.100000\n[DBG] Analyzing /var/folders/8l/ycc5vbn93_56mddr52w8zp040000gn/T/qblue_bench_65n1mbhl/JW_ethylene_sto3g_16_electrons_28_spin_orbitals_Hamiltonian_8919_paulis.txt.marqsim.txt:\n[DBG] Length of Pauli String 8919\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 9760 pauli strings; lambda = 220.395680; relaxation factor: 1.004527.\n[DBG] Input circuit uses 28 qubits, has 69481 gates:  { H : 13060, X : 0, Rzq : 12657, CX : 43764 }.\n[DBG] After optimization, the circuit uses 9969 gates : { U1 : 1513, U2 : 1180, U3 : 655, CX : 6621 }.\n\n",
Genesis_dataset,genesis,BK_ethylene_sto3g_16_electrons_28_spin_orbitals_Hamiltonian_8919_paulis.txt,0.1,0.1,qdrift,none,Trotterization (QDrift),IBMDigital,True,18.147429,28,12074,7608,,,,,,,,,,,,,,"[DBG] Expected error: 0.100000;   t: 0.100000\n[DBG] Analyzing /var/folders/8l/ycc5vbn93_56mddr52w8zp040000gn/T/qblue_bench_65n1mbhl/BK_ethylene_sto3g_16_electrons_28_spin_orbitals_Hamiltonian_8919_paulis.txt.marqsim.txt:\n[DBG] Length of Pauli String 8919\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 9760 pauli strings; lambda = 220.395680; relaxation factor: 1.004527.\n[DBG] Input circuit uses 28 qubits, has 91065 gates:  { H : 24512, X : 0, Rzq : 16789, CX : 49764 }.\n[DBG] After optimization, the circuit uses 12074 gates : { U1 : 1611, U2 : 2154, U3 : 701, CX : 7608 }.\n\n",
Genesis_dataset,genesis,JW_benzene_sto3g_42_electrons_72_spin_orbitals_Hamiltonian_368021_paulis.txt,0.1,0.1,qdrift,none,,,False,1800.037475,,,,,,,,,,,,,,,,,[DBG] Expected error: 0.100000;   t: 0.100000\n[DBG] Analyzing /var/folders/8l/ycc5vbn93_56mddr52w8zp040000gn/T/qblue_bench_65n1mbhl/JW_benzene_sto3g_42_electrons_72_spin_orbitals_Hamiltonian_368021_paulis.txt.marqsim.txt:\n,
Genesis_dataset,genesis,BK_benzene_sto3g_42_electrons_72_spin_orbitals_Hamiltonian_368021_paulis.txt,0.1,0.1,qdrift,none,,,False,1800.047596,,,,,,,,,,,,,,,,,[DBG] Expected error: 0.100000;   t: 0.100000\n[DBG] Analyzing /var/folders/8l/ycc5vbn93_56mddr52w8zp040000gn/T/qblue_bench_65n1mbhl/BK_benzene_sto3g_42_electrons_72_spin_orbitals_Hamiltonian_368021_paulis.txt.marqsim.txt:\n,
